match_id,wc_year,match_date,stage,team,opponent,home_away,scorer,goal_minute_raw,goal_minute_numeric,is_stoppage_time,goal_order_for_team
1990-0358,1990,1990-06-17,Group stage,Uruguay,Belgium,Away,Pablo Bengoechea,73,73,False,1
1994-0359,1994,1994-06-30,Group stage,Bulgaria,Argentina,Away,Hristo Stoichkov,61,61,False,1
1994-0359,1994,1994-06-30,Group stage,Bulgaria,Argentina,Away,Nasko Sirakov,90,90,False,2
1990-0360,1990,1990-06-17,Group stage,Korea Republic,Spain,Home,Hwangbo Kwan,43,43,False,1
1990-0360,1990,1990-06-17,Group stage,Spain,Korea Republic,Away,Míchel,23,23,False,1
1990-0360,1990,1990-06-17,Group stage,Spain,Korea Republic,Away,Míchel,61,61,False,2
1990-0360,1990,1990-06-17,Group stage,Spain,Korea Republic,Away,Míchel,81,81,False,3
1994-0361,1994,1994-06-29,Group stage,Morocco,Netherlands,Home,Hassan Nader,47,47,False,1
1994-0361,1994,1994-06-29,Group stage,Netherlands,Morocco,Away,Dennis Bergkamp,43,43,False,1
1994-0361,1994,1994-06-29,Group stage,Netherlands,Morocco,Away,Bryan Roy,77,77,False,2
1990-0362,1990,1990-06-16,Group stage,Brazil,Costa Rica,Home,Müller,33,33,False,1
1994-0363,1994,1994-06-29,Group stage,Saudi Arabia,Belgium,Away,Saeed Al-Owairan,5,5,False,1
1994-0364,1994,1994-06-28,Group stage,Italy,Mexico,Home,Daniele Massaro,48,48,False,1
1994-0364,1994,1994-06-28,Group stage,Mexico,Italy,Away,Marcelino Bernal,57,57,False,1
1994-0366,1994,1994-06-28,Group stage,Russia,Cameroon,Home,Oleg Salenko,15,15,False,1
1994-0366,1994,1994-06-28,Group stage,Russia,Cameroon,Home,Oleg Salenko,41,41,False,2
1994-0366,1994,1994-06-28,Group stage,Russia,Cameroon,Home,Oleg Salenko,72,72,False,3
1994-0366,1994,1994-06-28,Group stage,Russia,Cameroon,Home,Oleg Salenko,75,75,False,4
1994-0366,1994,1994-06-28,Group stage,Russia,Cameroon,Home,Dmitri Radchenko,81,81,False,5
1994-0366,1994,1994-06-28,Group stage,Russia,Cameroon,Home,Oleg Salenko,44,44,False,6
1994-0366,1994,1994-06-28,Group stage,Cameroon,Russia,Away,Roger Milla,46,46,False,1
1994-0367,1994,1994-06-28,Group stage,Brazil,Sweden,Home,Romário,46,46,False,1
1994-0367,1994,1994-06-28,Group stage,Sweden,Brazil,Away,Kennet Andersson,23,23,False,1
1994-0368,1994,1994-06-27,Group stage,Germany,Korea Republic,Home,Jürgen Klinsmann,12,12,False,1
1994-0368,1994,1994-06-27,Group stage,Germany,Korea Republic,Home,Karl-Heinz Riedle,20,20,False,2
1994-0368,1994,1994-06-27,Group stage,Germany,Korea Republic,Home,Jürgen Klinsmann,37,37,False,3
1994-0368,1994,1994-06-27,Group stage,Korea Republic,Germany,Away,Hwang Sun-hong,52,52,False,1
1994-0368,1994,1994-06-27,Group stage,Korea Republic,Germany,Away,Hong Myung-bo,63,63,False,2
1994-0369,1994,1994-06-27,Group stage,Bolivia,Spain,Home,Erwin Sánchez,67,67,False,1
1994-0369,1994,1994-06-27,Group stage,Spain,Bolivia,Away,José Luis Caminero,66,66,False,1
1994-0369,1994,1994-06-27,Group stage,Spain,Bolivia,Away,José Luis Caminero,70,70,False,2
1994-0369,1994,1994-06-27,Group stage,Spain,Bolivia,Away,Pep Guardiola,19,19,False,3
1994-0370,1994,1994-06-26,Group stage,Bulgaria,Greece,Home,Yordan Letchkov,65,65,False,1
1994-0370,1994,1994-06-26,Group stage,Bulgaria,Greece,Home,Daniel Borimirov,90,90,False,2
1994-0370,1994,1994-06-26,Group stage,Bulgaria,Greece,Home,Hristo Stoichkov,5,5,False,3
1994-0370,1994,1994-06-26,Group stage,Bulgaria,Greece,Home,Hristo Stoichkov,55,55,False,4
1994-0371,1994,1994-06-26,Group stage,Romania,United States,Away,Dan Petrescu,18,18,False,1
2014-0372,2014,2014-06-24,Group stage,Uruguay,Italy,Away,Diego Godín,81,81,False,1
2006-0373,2006,2006-06-27,Round of 16,Brazil,Ghana,Home,Ronaldo,5,5,False,1
2006-0373,2006,2006-06-27,Round of 16,Brazil,Ghana,Home,Adriano,45+1,46,True,2
2006-0373,2006,2006-06-27,Round of 16,Brazil,Ghana,Home,Zé Roberto,84,84,False,3
2006-0374,2006,2006-06-27,Round of 16,Spain,France,Home,David Villa,28,28,False,1
2006-0374,2006,2006-06-27,Round of 16,France,Spain,Away,Franck Ribéry,41,41,False,1
2006-0374,2006,2006-06-27,Round of 16,France,Spain,Away,Patrick Vieira,83,83,False,2
2006-0374,2006,2006-06-27,Round of 16,France,Spain,Away,Zinédine Zidane,90+2,92,True,3
2006-0375,2006,2006-06-26,Round of 16,Italy,Australia,Home,Francesco Totti,90+5,95,True,1
2006-0377,2006,2006-06-25,Round of 16,England,Ecuador,Home,David Beckham,60,60,False,1
2014-0378,2014,2014-06-24,Group stage,Japan,Colombia,Home,Shinji Okazaki,45+1,46,True,1
2014-0378,2014,2014-06-24,Group stage,Colombia,Japan,Away,Jackson Martínez,55,55,False,1
2014-0378,2014,2014-06-24,Group stage,Colombia,Japan,Away,Jackson Martínez,82,82,False,2
2014-0378,2014,2014-06-24,Group stage,Colombia,Japan,Away,James Rodríguez,90,90,False,3
2014-0378,2014,2014-06-24,Group stage,Colombia,Japan,Away,Juan Cuadrado,17,17,False,4
2006-0379,2006,2006-06-25,Round of 16,Portugal,Netherlands,Home,Maniche,23,23,False,1
2014-0380,2014,2014-06-24,Group stage,Greece,Côte d'Ivoire,Home,Andreas Samaris,42,42,False,1
2014-0380,2014,2014-06-24,Group stage,Greece,Côte d'Ivoire,Home,Georgios Samaras,90+3,93,True,2
2014-0380,2014,2014-06-24,Group stage,Côte d'Ivoire,Greece,Away,Wilfried Bony,74,74,False,1
2006-0381,2006,2006-06-24,Round of 16,Germany,Sweden,Home,Lukas Podolski,4,4,False,1
2006-0381,2006,2006-06-24,Round of 16,Germany,Sweden,Home,Lukas Podolski,12,12,False,2
2006-0382,2006,2006-06-24,Round of 16,Argentina,Mexico,Home,Hernán Crespo,10,10,False,1
2006-0382,2006,2006-06-24,Round of 16,Mexico,Argentina,Away,Rafael Márquez,6,6,False,1
2006-0383,2006,2006-06-23,Group stage,Spain,Saudi Arabia,Away,Juanito,36,36,False,1
2006-0384,2006,2006-06-23,Group stage,Ukraine,Tunisia,Home,Andriy Shevchenko,70,70,False,1
2006-0385,2006,2006-06-23,Group stage,France,Togo,Away,Patrick Vieira,55,55,False,1
2006-0385,2006,2006-06-23,Group stage,France,Togo,Away,Thierry Henry,61,61,False,2
2006-0386,2006,2006-06-23,Group stage,Switzerland,Korea Republic,Home,Philippe Senderos,23,23,False,1
2006-0386,2006,2006-06-23,Group stage,Switzerland,Korea Republic,Home,Alexander Frei,77,77,False,2
2006-0387,2006,2006-06-22,Group stage,Ghana,United States,Home,Haminu Draman,22,22,False,1
2006-0387,2006,2006-06-22,Group stage,Ghana,United States,Home,Stephen Appiah,45+2,47,True,2
2006-0387,2006,2006-06-22,Group stage,United States,Ghana,Away,Clint Dempsey,43,43,False,1
2006-0388,2006,2006-06-22,Group stage,Italy,Czech Republic,Away,Marco Materazzi,26,26,False,1
2006-0388,2006,2006-06-22,Group stage,Italy,Czech Republic,Away,Filippo Inzaghi,87,87,False,2
2006-0389,2006,2006-06-22,Group stage,Japan,Brazil,Home,Keiji Tamada,34,34,False,1
2006-0389,2006,2006-06-22,Group stage,Brazil,Japan,Away,Ronaldo,45+1,46,True,1
2006-0389,2006,2006-06-22,Group stage,Brazil,Japan,Away,Juninho Pernambucano,53,53,False,2
2006-0389,2006,2006-06-22,Group stage,Brazil,Japan,Away,Gilberto,59,59,False,3
2006-0389,2006,2006-06-22,Group stage,Brazil,Japan,Away,Ronaldo,81,81,False,4
2006-0390,2006,2006-06-22,Group stage,Croatia,Australia,Home,Darijo Srna,2,2,False,1
2006-0390,2006,2006-06-22,Group stage,Croatia,Australia,Home,Niko Kova,56,56,False,2
2006-0390,2006,2006-06-22,Group stage,Australia,Croatia,Away,Harry Kewell,79,79,False,1
2006-0390,2006,2006-06-22,Group stage,Australia,Croatia,Away,Craig Moore,38,38,False,2
2006-0391,2006,2006-06-21,Group stage,Portugal,Mexico,Home,Maniche,6,6,False,1
2006-0391,2006,2006-06-21,Group stage,Portugal,Mexico,Home,Simão Sabrosa,24,24,False,2
2006-0391,2006,2006-06-21,Group stage,Mexico,Portugal,Away,Francisco Fonseca,29,29,False,1
2006-0392,2006,2006-06-21,Group stage,IR Iran,Angola,Home,Sohrab Bakhtiarizadeh,75,75,False,1
2006-0392,2006,2006-06-21,Group stage,Angola,IR Iran,Away,Flávio Amado,60,60,False,1
2006-0393,2006,2006-06-21,Group stage,Côte d'Ivoire,Serbia and Montenegro,Home,Aruna Dindane,67,67,False,1
2006-0393,2006,2006-06-21,Group stage,Côte d'Ivoire,Serbia and Montenegro,Home,Aruna Dindane,37,37,False,2
2006-0393,2006,2006-06-21,Group stage,Côte d'Ivoire,Serbia and Montenegro,Home,Bonaventure Kalou,86,86,False,3
2006-0393,2006,2006-06-21,Group stage,Serbia and Montenegro,Côte d'Ivoire,Away,Nikola Žigi,10,10,False,1
2006-0393,2006,2006-06-21,Group stage,Serbia and Montenegro,Côte d'Ivoire,Away,Nikola Žigi,20,20,False,2
2006-0393,2006,2006-06-21,Group stage,Serbia and Montenegro,Côte d'Ivoire,Away,Saša Ili,20,20,False,3
2006-0395,2006,2006-06-20,Group stage,Costa Rica,Poland,Home,Rónald Gómez,25,25,False,1
2006-0395,2006,2006-06-20,Group stage,Poland,Costa Rica,Away,Bartosz Bosacki,33,33,False,1
2006-0395,2006,2006-06-20,Group stage,Poland,Costa Rica,Away,Bartosz Bosacki,66,66,False,2
1990-0397,1990,1990-06-16,Group stage,Sweden,Scotland,Home,Glenn Strömberg,86,86,False,1
1990-0397,1990,1990-06-16,Group stage,Scotland,Sweden,Away,Stuart McCall,11,11,False,1
1990-0397,1990,1990-06-16,Group stage,Scotland,Sweden,Away,Mo Johnston,81,81,False,2
1990-0398,1990,1990-06-15,Group stage,Czechoslovakia,Austria,Away,Michal Bílek,31,31,False,1
1990-0399,1990,1990-06-15,Group stage,West Germany,United Arab Emirates,Home,Rudi Völler,35,35,False,1
1990-0399,1990,1990-06-15,Group stage,West Germany,United Arab Emirates,Home,Jürgen Klinsmann,37,37,False,2
1990-0399,1990,1990-06-15,Group stage,West Germany,United Arab Emirates,Home,Lothar Matthäus,47,47,False,3
1990-0399,1990,1990-06-15,Group stage,West Germany,United Arab Emirates,Home,Uwe Bein,58,58,False,4
1990-0399,1990,1990-06-15,Group stage,West Germany,United Arab Emirates,Home,Rudi Völler,75,75,False,5
1990-0399,1990,1990-06-15,Group stage,United Arab Emirates,West Germany,Away,Khalid Ismaïl,46,46,False,1
1990-0400,1990,1990-06-14,Group stage,Yugoslavia,Colombia,Home,Davor Jozi,75,75,False,1
1990-0401,1990,1990-06-14,Group stage,Cameroon,Romania,Home,Roger Milla,76,76,False,1
1990-0401,1990,1990-06-14,Group stage,Cameroon,Romania,Home,Roger Milla,86,86,False,2
1990-0401,1990,1990-06-14,Group stage,Romania,Cameroon,Away,Gabi Balint,88,88,False,1
1990-0402,1990,1990-06-14,Group stage,Italy,United States,Home,Giuseppe Giannini,11,11,False,1
1990-0404,1990,1990-06-13,Group stage,Argentina,Soviet Union,Home,Pedro Troglio,27,27,False,1
1990-0404,1990,1990-06-13,Group stage,Argentina,Soviet Union,Home,Jorge Burruchaga,79,79,False,2
1990-0405,1990,1990-06-12,Group stage,Belgium,Korea Republic,Home,Marc Degryse,53,53,False,1
1990-0405,1990,1990-06-12,Group stage,Belgium,Korea Republic,Home,Michel De Wolf,64,64,False,2
1990-0406,1990,1990-06-12,Group stage,Netherlands,Egypt,Home,Wim Kieft,58,58,False,1
1990-0406,1990,1990-06-12,Group stage,Egypt,Netherlands,Away,Magdi Abdelghani,83,83,False,1
1990-0407,1990,1990-06-11,Group stage,Costa Rica,Scotland,Home,Juan Cayasso,49,49,False,1
1990-0408,1990,1990-06-11,Group stage,England,Republic of Ireland,Home,Gary Lineker,9,9,False,1
1990-0408,1990,1990-06-11,Group stage,Republic of Ireland,England,Away,Kevin Sheedy,73,73,False,1
1990-0409,1990,1990-06-10,Group stage,United States,Czechoslovakia,Home,Paul Caligiuri,60,60,False,1
1990-0409,1990,1990-06-10,Group stage,Czechoslovakia,United States,Away,Tomáš Skuhravý,26,26,False,1
1990-0409,1990,1990-06-10,Group stage,Czechoslovakia,United States,Away,Ivan Hašek,50,50,False,2
1990-0409,1990,1990-06-10,Group stage,Czechoslovakia,United States,Away,Tomáš Skuhravý,78,78,False,3
1990-0409,1990,1990-06-10,Group stage,Czechoslovakia,United States,Away,Milan Luhový,90,90,False,4
1990-0409,1990,1990-06-10,Group stage,Czechoslovakia,United States,Away,Michal Bílek,40,40,False,5
1990-0410,1990,1990-06-10,Group stage,West Germany,Yugoslavia,Home,Lothar Matthäus,28,28,False,1
1990-0410,1990,1990-06-10,Group stage,West Germany,Yugoslavia,Home,Jürgen Klinsmann,39,39,False,2
1990-0410,1990,1990-06-10,Group stage,West Germany,Yugoslavia,Home,Lothar Matthäus,64,64,False,3
1990-0410,1990,1990-06-10,Group stage,West Germany,Yugoslavia,Home,Rudi Völler,70,70,False,4
1990-0410,1990,1990-06-10,Group stage,Yugoslavia,West Germany,Away,Davor Jozi,55,55,False,1
1990-0411,1990,1990-06-10,Group stage,Brazil,Sweden,Home,Careca,40,40,False,1
1990-0411,1990,1990-06-10,Group stage,Brazil,Sweden,Home,Careca,63,63,False,2
1990-0411,1990,1990-06-10,Group stage,Sweden,Brazil,Away,Tomas Brolin,79,79,False,1
1990-0412,1990,1990-06-09,Group stage,Colombia,United Arab Emirates,Away,Bernardo Redín,50,50,False,1
1990-0412,1990,1990-06-09,Group stage,Colombia,United Arab Emirates,Away,Carlos Valderrama,85,85,False,2
1990-0413,1990,1990-06-09,Group stage,Romania,Soviet Union,Away,Marius Lctu,41,41,False,1
1990-0413,1990,1990-06-09,Group stage,Romania,Soviet Union,Away,Marius Lctu,55,55,False,2
1990-0414,1990,1990-06-09,Group stage,Italy,Austria,Home,Salvatore Schillaci,78,78,False,1
1990-0415,1990,1990-06-08,Group stage,Cameroon,Argentina,Away,François Omam-Biyik,67,67,False,1
1986-0416,1986,1986-06-29,Final,Argentina,West Germany,Home,José Luis Brown,23,23,False,1
1986-0416,1986,1986-06-29,Final,Argentina,West Germany,Home,Jorge Valdano,56,56,False,2
1986-0416,1986,1986-06-29,Final,Argentina,West Germany,Home,Jorge Burruchaga,84,84,False,3
1986-0416,1986,1986-06-29,Final,West Germany,Argentina,Away,Karl-Heinz Rummenigge,74,74,False,1
1986-0416,1986,1986-06-29,Final,West Germany,Argentina,Away,Rudi Völler,81,81,False,2
1986-0417,1986,1986-06-28,Third-place match,France,Belgium,Home,Jean-Marc Ferreri,27,27,False,1
1986-0417,1986,1986-06-28,Third-place match,France,Belgium,Home,Jean-Pierre Papin,43,43,False,2
1986-0417,1986,1986-06-28,Third-place match,France,Belgium,Home,Bernard Genghini,104,104,False,3
1986-0417,1986,1986-06-28,Third-place match,France,Belgium,Home,Manuel Amoros,111,111,False,4
1986-0417,1986,1986-06-28,Third-place match,Belgium,France,Away,Jan Ceulemans,11,11,False,1
1986-0417,1986,1986-06-28,Third-place match,Belgium,France,Away,Nico Claesen,73,73,False,2
1986-0418,1986,1986-06-25,Semi-finals,West Germany,France,Away,Andreas Brehme,9,9,False,1
1986-0418,1986,1986-06-25,Semi-finals,West Germany,France,Away,Rudi Völler,90,90,False,2
1986-0419,1986,1986-06-25,Semi-finals,Argentina,Belgium,Home,Diego Maradona,51,51,False,1
1986-0419,1986,1986-06-25,Semi-finals,Argentina,Belgium,Home,Diego Maradona,63,63,False,2
1986-0420,1986,1986-06-22,Quarter-finals,Argentina,England,Home,Diego Maradona,51,51,False,1
1986-0420,1986,1986-06-22,Quarter-finals,Argentina,England,Home,Diego Maradona,55,55,False,2
1986-0420,1986,1986-06-22,Quarter-finals,England,Argentina,Away,Gary Lineker,81,81,False,1
1986-0421,1986,1986-06-22,Quarter-finals,Spain,Belgium,Home,Juan Antonio Señor,85,85,False,1
1986-0421,1986,1986-06-22,Quarter-finals,Belgium,Spain,Away,Jan Ceulemans,35,35,False,1
1986-0422,1986,1986-06-21,Quarter-finals,Brazil,France,Home,Careca,17,17,False,1
1986-0422,1986,1986-06-21,Quarter-finals,France,Brazil,Away,Michel Platini,41,41,False,1
2014-0423,2014,2014-06-23,Group stage,Spain,Australia,Away,David Villa,36,36,False,1
2014-0423,2014,2014-06-23,Group stage,Spain,Australia,Away,Fernando Torres,69,69,False,2
2014-0423,2014,2014-06-23,Group stage,Spain,Australia,Away,Juan Mata,82,82,False,3
2014-0424,2014,2014-06-23,Group stage,Netherlands,Chile,Home,Leroy Fer,77,77,False,1
2014-0424,2014,2014-06-23,Group stage,Netherlands,Chile,Home,Memphis,90+2,92,True,2
2014-0425,2014,2014-06-23,Group stage,Croatia,Mexico,Home,Ivan Periši,87,87,False,1
2014-0425,2014,2014-06-23,Group stage,Mexico,Croatia,Away,Rafael Márquez,72,72,False,1
2014-0425,2014,2014-06-23,Group stage,Mexico,Croatia,Away,Andrés Guardado,75,75,False,2
2014-0425,2014,2014-06-23,Group stage,Mexico,Croatia,Away,Javier Hernández,82,82,False,3
2014-0426,2014,2014-06-23,Group stage,Cameroon,Brazil,Home,Joël Matip,26,26,False,1
2014-0426,2014,2014-06-23,Group stage,Brazil,Cameroon,Away,Neymar,17,17,False,1
2014-0426,2014,2014-06-23,Group stage,Brazil,Cameroon,Away,Neymar,35,35,False,2
2014-0426,2014,2014-06-23,Group stage,Brazil,Cameroon,Away,Fred,49,49,False,3
2014-0426,2014,2014-06-23,Group stage,Brazil,Cameroon,Away,Fernandinho,84,84,False,4
2014-0427,2014,2014-06-22,Group stage,Belgium,Russia,Home,Divock Origi,88,88,False,1
2014-0428,2014,2014-06-22,Group stage,Korea Republic,Algeria,Home,Son Heung-min,50,50,False,1
2014-0428,2014,2014-06-22,Group stage,Korea Republic,Algeria,Home,Koo Ja-cheol,72,72,False,2
2014-0428,2014,2014-06-22,Group stage,Algeria,Korea Republic,Away,Islam Slimani,26,26,False,1
2014-0428,2014,2014-06-22,Group stage,Algeria,Korea Republic,Away,Rafik Halliche,28,28,False,2
2014-0428,2014,2014-06-22,Group stage,Algeria,Korea Republic,Away,Abdelmoumene Djabou,38,38,False,3
2014-0428,2014,2014-06-22,Group stage,Algeria,Korea Republic,Away,Yacine Brahimi,62,62,False,4
2014-0429,2014,2014-06-22,Group stage,United States,Portugal,Home,Jermaine Jones,64,64,False,1
2014-0429,2014,2014-06-22,Group stage,United States,Portugal,Home,Clint Dempsey,81,81,False,2
2014-0429,2014,2014-06-22,Group stage,Portugal,United States,Away,Nani,5,5,False,1
2014-0429,2014,2014-06-22,Group stage,Portugal,United States,Away,Silvestre Varela,90+5,95,True,2
2014-0430,2014,2014-06-21,Group stage,Argentina,IR Iran,Home,Lionel Messi,90+1,91,True,1
2014-0431,2014,2014-06-21,Group stage,Germany,Ghana,Home,Mario Götze,51,51,False,1
2014-0431,2014,2014-06-21,Group stage,Germany,Ghana,Home,Miroslav Klose,71,71,False,2
2014-0431,2014,2014-06-21,Group stage,Ghana,Germany,Away,André Ayew,54,54,False,1
2014-0431,2014,2014-06-21,Group stage,Ghana,Germany,Away,Asamoah Gyan,63,63,False,2
2014-0432,2014,2014-06-21,Group stage,Nigeria,Bosnia and Herzegovina,Home,Peter Odemwingie,29,29,False,1
2014-0433,2014,2014-06-20,Group stage,Costa Rica,Italy,Away,Bryan Ruiz,44,44,False,1
2014-0434,2014,2014-06-20,Group stage,Switzerland,France,Home,Blerim Džemaili,81,81,False,1
2014-0434,2014,2014-06-20,Group stage,Switzerland,France,Home,Granit Xhaka,87,87,False,2
2014-0434,2014,2014-06-20,Group stage,France,Switzerland,Away,Olivier Giroud,17,17,False,1
2014-0434,2014,2014-06-20,Group stage,France,Switzerland,Away,Blaise Matuidi,18,18,False,2
2014-0434,2014,2014-06-20,Group stage,France,Switzerland,Away,Mathieu Valbuena,40,40,False,3
2014-0434,2014,2014-06-20,Group stage,France,Switzerland,Away,Karim Benzema,67,67,False,4
2014-0434,2014,2014-06-20,Group stage,France,Switzerland,Away,Moussa Sissoko,73,73,False,5
2014-0435,2014,2014-06-20,Group stage,Honduras,Ecuador,Home,Carlo Costly,31,31,False,1
2014-0435,2014,2014-06-20,Group stage,Ecuador,Honduras,Away,Enner Valencia,34,34,False,1
2014-0435,2014,2014-06-20,Group stage,Ecuador,Honduras,Away,Enner Valencia,65,65,False,2
2014-0436,2014,2014-06-19,Group stage,Colombia,Côte d'Ivoire,Home,James Rodríguez,64,64,False,1
2014-0436,2014,2014-06-19,Group stage,Colombia,Côte d'Ivoire,Home,Juan Quintero,70,70,False,2
2014-0436,2014,2014-06-19,Group stage,Côte d'Ivoire,Colombia,Away,Gervinho,73,73,False,1
2014-0437,2014,2014-06-19,Group stage,Uruguay,England,Home,Luis Suárez,39,39,False,1
2014-0437,2014,2014-06-19,Group stage,Uruguay,England,Home,Luis Suárez,85,85,False,2
2014-0437,2014,2014-06-19,Group stage,England,Uruguay,Away,Wayne Rooney,75,75,False,1
2014-0439,2014,2014-06-18,Group stage,Australia,Netherlands,Home,Tim Cahill,21,21,False,1
2014-0439,2014,2014-06-18,Group stage,Australia,Netherlands,Home,Mile Jedinak,54,54,False,2
2014-0439,2014,2014-06-18,Group stage,Netherlands,Australia,Away,Arjen Robben,20,20,False,1
2014-0439,2014,2014-06-18,Group stage,Netherlands,Australia,Away,Robin van Persie,58,58,False,2
2014-0439,2014,2014-06-18,Group stage,Netherlands,Australia,Away,Memphis,68,68,False,3
2014-0440,2014,2014-06-18,Group stage,Chile,Spain,Away,Eduardo Vargas,20,20,False,1
2014-0440,2014,2014-06-18,Group stage,Chile,Spain,Away,Charles Aránguiz,43,43,False,2
2014-0441,2014,2014-06-18,Group stage,Croatia,Cameroon,Away,Ivica Olic,11,11,False,1
2014-0441,2014,2014-06-18,Group stage,Croatia,Cameroon,Away,Ivan Periši,48,48,False,2
2014-0441,2014,2014-06-18,Group stage,Croatia,Cameroon,Away,Mario Mandžuki,61,61,False,3
2014-0441,2014,2014-06-18,Group stage,Croatia,Cameroon,Away,Mario Mandžuki,73,73,False,4
2014-0442,2014,2014-06-17,Group stage,Belgium,Algeria,Home,Marouane Fellaini,70,70,False,1
2014-0442,2014,2014-06-17,Group stage,Belgium,Algeria,Home,Dries Mertens,80,80,False,2
2014-0442,2014,2014-06-17,Group stage,Algeria,Belgium,Away,Sofiane Feghouli,25,25,False,1
2014-0444,2014,2014-06-17,Group stage,Russia,Korea Republic,Home,Aleksandr Kerzhakov,74,74,False,1
2014-0444,2014,2014-06-17,Group stage,Korea Republic,Russia,Away,Lee Keun-ho,68,68,False,1
2014-0445,2014,2014-06-16,Group stage,Germany,Portugal,Home,Mats Hummels,32,32,False,1
2014-0445,2014,2014-06-16,Group stage,Germany,Portugal,Home,Thomas Müller,45+1,46,True,2
2014-0445,2014,2014-06-16,Group stage,Germany,Portugal,Home,Thomas Müller,78,78,False,3
2014-0445,2014,2014-06-16,Group stage,Germany,Portugal,Home,Thomas Müller,12,12,False,4
2014-0447,2014,2014-06-16,Group stage,Ghana,United States,Home,André Ayew,82,82,False,1
2014-0447,2014,2014-06-16,Group stage,United States,Ghana,Away,Clint Dempsey,1,1,False,1
2014-0447,2014,2014-06-16,Group stage,United States,Ghana,Away,John Brooks,86,86,False,2
2014-0448,2014,2014-06-15,Group stage,Switzerland,Ecuador,Home,Admir Mehmedi,48,48,False,1
2014-0448,2014,2014-06-15,Group stage,Switzerland,Ecuador,Home,Haris Seferovi,90+3,93,True,2
