match_id,wc_year,match_date,stage,stage_group,host_country,team,opponent,home_away,goals_for,goals_against,goal_difference,penalties_for,penalties_against,result_final,points,attendance
1974-0830,1974,1974-06-14,First round,Group,Germany,Germany DR,Australia,Home,2,0,2,0,0,Win,3,17000
1974-0830,1974,1974-06-14,First round,Group,Germany,Australia,Germany DR,Away,0,2,-2,0,0,Loss,0,17000
1954-0831,1954,1954-06-17,Group stage,Group,Switzerland,Hungary,Korea Republic,Home,9,0,9,0,0,Win,3,13000
1954-0831,1954,1954-06-17,Group stage,Group,Switzerland,Korea Republic,Hungary,Away,0,9,-9,0,0,Loss,0,13000
1962-0832,1962,1962-06-07,Group stage,Group,Chile,Mexico,Czechoslovakia,Home,3,1,2,0,0,Win,3,10648
1962-0832,1962,1962-06-07,Group stage,Group,Chile,Czechoslovakia,Mexico,Away,1,3,-2,0,0,Loss,0,10648
1962-0833,1962,1962-06-07,Group stage,Group,Chile,Italy,Switzerland,Home,3,0,3,0,0,Win,3,59828
1962-0833,1962,1962-06-07,Group stage,Group,Chile,Switzerland,Italy,Away,0,3,-3,0,0,Loss,0,59828
1954-0834,1954,1954-06-17,Group stage,Group,Switzerland,Germany,Türkiye,Home,4,1,3,0,0,Win,3,28000
1954-0834,1954,1954-06-17,Group stage,Group,Switzerland,Türkiye,Germany,Away,1,4,-3,0,0,Loss,0,28000
1954-0835,1954,1954-06-17,Group stage,Group,Switzerland,England,Belgium,Home,4,4,0,0,0,Draw,1,14000
1954-0835,1954,1954-06-17,Group stage,Group,Switzerland,Belgium,England,Away,4,4,0,0,0,Draw,1,14000
1962-0836,1962,1962-06-07,Group stage,Group,Chile,Yugoslavia,Colombia,Home,5,0,5,0,0,Win,3,7167
1962-0836,1962,1962-06-07,Group stage,Group,Chile,Colombia,Yugoslavia,Away,0,5,-5,0,0,Loss,0,7167
1954-0837,1954,1954-06-16,Group stage,Group,Switzerland,Uruguay,Czechoslovakia,Home,2,0,2,0,0,Win,3,20500
1954-0837,1954,1954-06-16,Group stage,Group,Switzerland,Czechoslovakia,Uruguay,Away,0,2,-2,0,0,Loss,0,20500
1954-0838,1954,1954-06-16,Group stage,Group,Switzerland,Yugoslavia,France,Home,1,0,1,0,0,Win,3,16000
1954-0838,1954,1954-06-16,Group stage,Group,Switzerland,France,Yugoslavia,Away,0,1,-1,0,0,Loss,0,16000
1962-0839,1962,1962-06-06,Group stage,Group,Chile,West Germany,Chile,Home,2,0,2,0,0,Win,3,67224
1962-0839,1962,1962-06-06,Group stage,Group,Chile,Chile,West Germany,Away,0,2,-2,0,0,Loss,0,67224
2006-0840,2006,2006-06-15,Group stage,Group,Germany,Sweden,Paraguay,Home,1,0,1,0,0,Win,3,72000
2006-0840,2006,2006-06-15,Group stage,Group,Germany,Paraguay,Sweden,Away,0,1,-1,0,0,Loss,0,72000
1950-0841,1950,1950-07-02,Group stage,Group,Brazil,Spain,England,Home,1,0,1,0,0,Win,3,74462
1950-0841,1950,1950-07-02,Group stage,Group,Brazil,England,Spain,Away,0,1,-1,0,0,Loss,0,74462
1950-0842,1950,1950-07-02,Group stage,Group,Brazil,Switzerland,Mexico,Home,2,1,1,0,0,Win,3,3580
1950-0842,1950,1950-07-02,Group stage,Group,Brazil,Mexico,Switzerland,Away,1,2,-1,0,0,Loss,0,3580
1950-0843,1950,1950-07-01,Group stage,Group,Brazil,Brazil,Yugoslavia,Home,2,0,2,0,0,Win,3,142429
1950-0843,1950,1950-07-01,Group stage,Group,Brazil,Yugoslavia,Brazil,Away,0,2,-2,0,0,Loss,0,142429
1950-0844,1950,1950-06-29,Group stage,Group,Brazil,Spain,Chile,Home,2,0,2,0,0,Win,3,19790
1950-0844,1950,1950-06-29,Group stage,Group,Brazil,Chile,Spain,Away,0,2,-2,0,0,Loss,0,19790
1950-0845,1950,1950-06-29,Group stage,Group,Brazil,United States,England,Home,1,0,1,0,0,Win,3,10151
1950-0845,1950,1950-06-29,Group stage,Group,Brazil,England,United States,Away,0,1,-1,0,0,Loss,0,10151
1950-0846,1950,1950-06-29,Group stage,Group,Brazil,Sweden,Paraguay,Home,2,2,0,0,0,Draw,1,7903
1950-0846,1950,1950-06-29,Group stage,Group,Brazil,Paraguay,Sweden,Away,2,2,0,0,0,Draw,1,7903
1950-0847,1950,1950-06-28,Group stage,Group,Brazil,Brazil,Switzerland,Home,2,2,0,0,0,Draw,1,42032
1950-0847,1950,1950-06-28,Group stage,Group,Brazil,Switzerland,Brazil,Away,2,2,0,0,0,Draw,1,42032
1950-0848,1950,1950-06-28,Group stage,Group,Brazil,Yugoslavia,Mexico,Home,4,1,3,0,0,Win,3,11078
1950-0848,1950,1950-06-28,Group stage,Group,Brazil,Mexico,Yugoslavia,Away,1,4,-3,0,0,Loss,0,11078
1950-0849,1950,1950-06-25,Group stage,Group,Brazil,Sweden,Italy,Home,3,2,1,0,0,Win,3,36502
1950-0849,1950,1950-06-25,Group stage,Group,Brazil,Italy,Sweden,Away,2,3,-1,0,0,Loss,0,36502
1950-0850,1950,1950-06-25,Group stage,Group,Brazil,England,Chile,Home,2,0,2,0,0,Win,3,29703
1950-0850,1950,1950-06-25,Group stage,Group,Brazil,Chile,England,Away,0,2,-2,0,0,Loss,0,29703
1950-0851,1950,1950-06-25,Group stage,Group,Brazil,Spain,United States,Home,3,1,2,0,0,Win,3,9511
1950-0851,1950,1950-06-25,Group stage,Group,Brazil,United States,Spain,Away,1,3,-2,0,0,Loss,0,9511
1950-0852,1950,1950-06-25,Group stage,Group,Brazil,Yugoslavia,Switzerland,Home,3,0,3,0,0,Win,3,7336
1950-0852,1950,1950-06-25,Group stage,Group,Brazil,Switzerland,Yugoslavia,Away,0,3,-3,0,0,Loss,0,7336
1950-0853,1950,1950-06-24,Group stage,Group,Brazil,Brazil,Mexico,Home,4,0,4,0,0,Win,3,81649
1950-0853,1950,1950-06-24,Group stage,Group,Brazil,Mexico,Brazil,Away,0,4,-4,0,0,Loss,0,81649
1938-0854,1938,1938-06-19,Third-place match,Placement,France,Brazil,Sweden,Home,4,2,2,0,0,Win,3,12000
1938-0854,1938,1938-06-19,Third-place match,Placement,France,Sweden,Brazil,Away,2,4,-2,0,0,Loss,0,12000
1938-0855,1938,1938-06-19,Final,Final,France,Italy,Hungary,Home,4,2,2,0,0,Win,3,45000
1938-0855,1938,1938-06-19,Final,Final,France,Hungary,Italy,Away,2,4,-2,0,0,Loss,0,45000
1938-0856,1938,1938-06-16,Semi-finals,Knockout,France,Hungary,Sweden,Home,5,1,4,0,0,Win,3,20000
1938-0856,1938,1938-06-16,Semi-finals,Knockout,France,Sweden,Hungary,Away,1,5,-4,0,0,Loss,0,20000
1938-0857,1938,1938-06-16,Semi-finals,Knockout,France,Italy,Brazil,Home,2,1,1,0,0,Win,3,33000
1938-0857,1938,1938-06-16,Semi-finals,Knockout,France,Brazil,Italy,Away,1,2,-1,0,0,Loss,0,33000
1938-0858,1938,1938-06-14,Quarter-finals,Knockout,France,Brazil,Czechoslovakia,Home,2,1,1,0,0,Win,3,18141
1938-0858,1938,1938-06-14,Quarter-finals,Knockout,France,Czechoslovakia,Brazil,Away,1,2,-1,0,0,Loss,0,18141
1938-0859,1938,1938-06-12,Quarter-finals,Knockout,France,Sweden,Cuba,Home,8,0,8,0,0,Win,3,7000
1938-0859,1938,1938-06-12,Quarter-finals,Knockout,France,Cuba,Sweden,Away,0,8,-8,0,0,Loss,0,7000
1938-0860,1938,1938-06-12,Quarter-finals,Knockout,France,Brazil,Czechoslovakia,Home,1,1,0,0,0,Draw,1,22021
1938-0860,1938,1938-06-12,Quarter-finals,Knockout,France,Czechoslovakia,Brazil,Away,1,1,0,0,0,Draw,1,22021
1938-0861,1938,1938-06-12,Quarter-finals,Knockout,France,Hungary,Switzerland,Home,2,0,2,0,0,Win,3,15000
1938-0861,1938,1938-06-12,Quarter-finals,Knockout,France,Switzerland,Hungary,Away,0,2,-2,0,0,Loss,0,15000
1938-0862,1938,1938-06-12,Quarter-finals,Knockout,France,Italy,France,Home,3,1,2,0,0,Win,3,58455
1938-0862,1938,1938-06-12,Quarter-finals,Knockout,France,France,Italy,Away,1,3,-2,0,0,Loss,0,58455
1938-0863,1938,1938-06-09,Round of 16,Knockout,France,Switzerland,Germany,Home,4,2,2,0,0,Win,3,20025
1938-0863,1938,1938-06-09,Round of 16,Knockout,France,Germany,Switzerland,Away,2,4,-2,0,0,Loss,0,20025
1938-0864,1938,1938-06-09,Round of 16,Knockout,France,Cuba,Romania,Home,2,1,1,0,0,Win,3,8000
1938-0864,1938,1938-06-09,Round of 16,Knockout,France,Romania,Cuba,Away,1,2,-1,0,0,Loss,0,8000
1938-0865,1938,1938-06-05,Round of 16,Knockout,France,Italy,Norway,Home,2,1,1,0,0,Win,3,19000
1938-0865,1938,1938-06-05,Round of 16,Knockout,France,Norway,Italy,Away,1,2,-1,0,0,Loss,0,19000
1938-0866,1938,1938-06-05,Round of 16,Knockout,France,Cuba,Romania,Home,3,3,0,0,0,Draw,1,7000
1938-0866,1938,1938-06-05,Round of 16,Knockout,France,Romania,Cuba,Away,3,3,0,0,0,Draw,1,7000
1938-0867,1938,1938-06-05,Round of 16,Knockout,France,Hungary,Dutch East Indies,Home,6,0,6,0,0,Win,3,9000
1938-0867,1938,1938-06-05,Round of 16,Knockout,France,Dutch East Indies,Hungary,Away,0,6,-6,0,0,Loss,0,9000
1938-0868,1938,1938-06-05,Round of 16,Knockout,France,France,Belgium,Home,3,1,2,0,0,Win,3,30454
1938-0868,1938,1938-06-05,Round of 16,Knockout,France,Belgium,France,Away,1,3,-2,0,0,Loss,0,30454
1938-0869,1938,1938-06-05,Round of 16,Knockout,France,Brazil,Poland,Home,6,5,1,0,0,Win,3,13452
1938-0869,1938,1938-06-05,Round of 16,Knockout,France,Poland,Brazil,Away,5,6,-1,0,0,Loss,0,13452
1938-0870,1938,1938-06-05,Round of 16,Knockout,France,Czechoslovakia,Netherlands,Home,3,0,3,0,0,Win,3,11000
1938-0870,1938,1938-06-05,Round of 16,Knockout,France,Netherlands,Czechoslovakia,Away,0,3,-3,0,0,Loss,0,11000
1938-0871,1938,1938-06-04,Round of 16,Knockout,France,Switzerland,Germany,Home,1,1,0,0,0,Draw,1,27152
1938-0871,1938,1938-06-04,Round of 16,Knockout,France,Germany,Switzerland,Away,1,1,0,0,0,Draw,1,27152
1934-0872,1934,1934-06-10,Final,Final,Italy,Italy,Czechoslovakia,Home,2,1,1,0,0,Win,3,55000
1934-0872,1934,1934-06-10,Final,Final,Italy,Czechoslovakia,Italy,Away,1,2,-1,0,0,Loss,0,55000
1934-0873,1934,1934-06-07,Third-place match,Placement,Italy,Germany,Austria,Home,3,2,1,0,0,Win,3,7000
1934-0873,1934,1934-06-07,Third-place match,Placement,Italy,Austria,Germany,Away,2,3,-1,0,0,Loss,0,7000
1934-0874,1934,1934-06-03,Semi-finals,Knockout,Italy,Czechoslovakia,Germany,Home,3,1,2,0,0,Win,3,15000
1934-0874,1934,1934-06-03,Semi-finals,Knockout,Italy,Germany,Czechoslovakia,Away,1,3,-2,0,0,Loss,0,15000
1934-0875,1934,1934-06-03,Semi-finals,Knockout,Italy,Italy,Austria,Home,1,0,1,0,0,Win,3,35000
1934-0875,1934,1934-06-03,Semi-finals,Knockout,Italy,Austria,Italy,Away,0,1,-1,0,0,Loss,0,35000
1934-0876,1934,1934-06-01,Quarter-finals,Knockout,Italy,Italy,Spain,Home,1,0,1,0,0,Win,3,43000
1934-0876,1934,1934-06-01,Quarter-finals,Knockout,Italy,Spain,Italy,Away,0,1,-1,0,0,Loss,0,43000
1934-0877,1934,1934-05-31,Quarter-finals,Knockout,Italy,Austria,Hungary,Home,2,1,1,0,0,Win,3,23000
1934-0877,1934,1934-05-31,Quarter-finals,Knockout,Italy,Hungary,Austria,Away,1,2,-1,0,0,Loss,0,23000
1934-0878,1934,1934-05-31,Quarter-finals,Knockout,Italy,Czechoslovakia,Switzerland,Home,3,2,1,0,0,Win,3,12000
1934-0878,1934,1934-05-31,Quarter-finals,Knockout,Italy,Switzerland,Czechoslovakia,Away,2,3,-1,0,0,Loss,0,12000
1934-0879,1934,1934-05-31,Quarter-finals,Knockout,Italy,Italy,Spain,Home,1,1,0,0,0,Draw,1,35000
1934-0879,1934,1934-05-31,Quarter-finals,Knockout,Italy,Spain,Italy,Away,1,1,0,0,0,Draw,1,35000
1934-0880,1934,1934-05-31,Quarter-finals,Knockout,Italy,Germany,Sweden,Home,2,1,1,0,0,Win,3,3000
1934-0880,1934,1934-05-31,Quarter-finals,Knockout,Italy,Sweden,Germany,Away,1,2,-1,0,0,Loss,0,3000
1974-0881,1974,1974-06-14,First round,Group,Germany,Zaire,Scotland,Home,0,2,-2,0,0,Loss,0,27000
1974-0881,1974,1974-06-14,First round,Group,Germany,Scotland,Zaire,Away,2,0,2,0,0,Win,3,27000
1974-0882,1974,1974-06-13,First round,Group,Germany,Brazil,Yugoslavia,Home,0,0,0,0,0,Draw,1,62000
1974-0882,1974,1974-06-13,First round,Group,Germany,Yugoslavia,Brazil,Away,0,0,0,0,0,Draw,1,62000
1970-0883,1970,1970-06-21,Final,Final,Mexico,Brazil,Italy,Home,4,1,3,0,0,Win,3,107412
1970-0883,1970,1970-06-21,Final,Final,Mexico,Italy,Brazil,Away,1,4,-3,0,0,Loss,0,107412
1970-0884,1970,1970-06-20,Third-place match,Placement,Mexico,West Germany,Uruguay,Home,1,0,1,0,0,Win,3,104403
1970-0884,1970,1970-06-20,Third-place match,Placement,Mexico,Uruguay,West Germany,Away,0,1,-1,0,0,Loss,0,104403
1962-0885,1962,1962-06-06,Group stage,Group,Chile,Soviet Union,Uruguay,Home,2,1,1,0,0,Win,3,9973
1962-0885,1962,1962-06-06,Group stage,Group,Chile,Uruguay,Soviet Union,Away,1,2,-1,0,0,Loss,0,9973
1962-0886,1962,1962-06-06,Group stage,Group,Chile,Hungary,Argentina,Home,0,0,0,0,0,Draw,1,7945
1962-0886,1962,1962-06-06,Group stage,Group,Chile,Argentina,Hungary,Away,0,0,0,0,0,Draw,1,7945
1962-0887,1962,1962-06-06,Group stage,Group,Chile,Brazil,Spain,Home,2,1,1,0,0,Win,3,18715
1962-0887,1962,1962-06-06,Group stage,Group,Chile,Spain,Brazil,Away,1,2,-1,0,0,Loss,0,18715
1962-0888,1962,1962-06-03,Group stage,Group,Chile,Spain,Mexico,Home,1,0,1,0,0,Win,3,11875
1962-0888,1962,1962-06-03,Group stage,Group,Chile,Mexico,Spain,Away,0,1,-1,0,0,Loss,0,11875
1962-0889,1962,1962-06-03,Group stage,Group,Chile,Soviet Union,Colombia,Home,4,4,0,0,0,Draw,1,8040
1962-0889,1962,1962-06-03,Group stage,Group,Chile,Colombia,Soviet Union,Away,4,4,0,0,0,Draw,1,8040
1962-0890,1962,1962-06-03,Group stage,Group,Chile,Hungary,Bulgaria,Home,6,1,5,0,0,Win,3,7442
1962-0890,1962,1962-06-03,Group stage,Group,Chile,Bulgaria,Hungary,Away,1,6,-5,0,0,Loss,0,7442
1962-0891,1962,1962-06-03,Group stage,Group,Chile,West Germany,Switzerland,Home,2,1,1,0,0,Win,3,64922
1962-0891,1962,1962-06-03,Group stage,Group,Chile,Switzerland,West Germany,Away,1,2,-1,0,0,Loss,0,64922
1954-0892,1954,1954-06-16,Group stage,Group,Switzerland,Brazil,Mexico,Home,5,0,5,0,0,Win,3,13470
1954-0892,1954,1954-06-16,Group stage,Group,Switzerland,Mexico,Brazil,Away,0,5,-5,0,0,Loss,0,13470
1962-0893,1962,1962-06-02,Group stage,Group,Chile,Chile,Italy,Home,2,0,2,0,0,Win,3,66057
1962-0893,1962,1962-06-02,Group stage,Group,Chile,Italy,Chile,Away,0,2,-2,0,0,Loss,0,66057
1954-0894,1954,1954-06-16,Group stage,Group,Switzerland,Austria,Scotland,Home,1,0,1,0,0,Win,3,25000
1954-0894,1954,1954-06-16,Group stage,Group,Switzerland,Scotland,Austria,Away,0,1,-1,0,0,Loss,0,25000
1962-0895,1962,1962-06-02,Group stage,Group,Chile,Brazil,Czechoslovakia,Home,0,0,0,0,0,Draw,1,14903
1962-0895,1962,1962-06-02,Group stage,Group,Chile,Czechoslovakia,Brazil,Away,0,0,0,0,0,Draw,1,14903
1950-0896,1950,1950-07-16,Final stage,Final,Brazil,Sweden,Spain,Home,3,1,2,0,0,Win,3,11227
1950-0896,1950,1950-07-16,Final stage,Final,Brazil,Spain,Sweden,Away,1,3,-2,0,0,Loss,0,11227
1950-0897,1950,1950-07-16,Final stage,Final,Brazil,Uruguay,Brazil,Home,2,1,1,0,0,Win,3,173850
1950-0897,1950,1950-07-16,Final stage,Final,Brazil,Brazil,Uruguay,Away,1,2,-1,0,0,Loss,0,173850
1962-0898,1962,1962-06-02,Group stage,Group,Chile,England,Argentina,Home,3,1,2,0,0,Win,3,9794
1962-0898,1962,1962-06-02,Group stage,Group,Chile,Argentina,England,Away,1,3,-2,0,0,Loss,0,9794
1950-0899,1950,1950-07-13,Final stage,Final,Brazil,Brazil,Spain,Home,6,1,5,0,0,Win,3,152772
1950-0899,1950,1950-07-13,Final stage,Final,Brazil,Spain,Brazil,Away,1,6,-5,0,0,Loss,0,152772
1950-0900,1950,1950-07-13,Final stage,Final,Brazil,Uruguay,Sweden,Home,3,2,1,0,0,Win,3,7987
1950-0900,1950,1950-07-13,Final stage,Final,Brazil,Sweden,Uruguay,Away,2,3,-1,0,0,Loss,0,7987
1950-0901,1950,1950-07-09,Final stage,Final,Brazil,Brazil,Sweden,Home,7,1,6,0,0,Win,3,138886
1950-0901,1950,1950-07-09,Final stage,Final,Brazil,Sweden,Brazil,Away,1,7,-6,0,0,Loss,0,138886
1950-0902,1950,1950-07-09,Final stage,Final,Brazil,Uruguay,Spain,Home,2,2,0,0,0,Draw,1,44802
1950-0902,1950,1950-07-09,Final stage,Final,Brazil,Spain,Uruguay,Away,2,2,0,0,0,Draw,1,44802
1962-0903,1962,1962-06-02,Group stage,Group,Chile,Yugoslavia,Uruguay,Home,3,1,2,0,0,Win,3,8829
1962-0903,1962,1962-06-02,Group stage,Group,Chile,Uruguay,Yugoslavia,Away,1,3,-2,0,0,Loss,0,8829
1962-0904,1962,1962-05-31,Group stage,Group,Chile,West Germany,Italy,Home,0,0,0,0,0,Draw,1,65440
1962-0904,1962,1962-05-31,Group stage,Group,Chile,Italy,West Germany,Away,0,0,0,0,0,Draw,1,65440
1962-0905,1962,1962-05-31,Group stage,Group,Chile,Hungary,England,Home,2,1,1,0,0,Win,3,7938
1962-0905,1962,1962-05-31,Group stage,Group,Chile,England,Hungary,Away,1,2,-1,0,0,Loss,0,7938
1962-0906,1962,1962-05-31,Group stage,Group,Chile,Czechoslovakia,Spain,Home,1,0,1,0,0,Win,3,12700
1962-0906,1962,1962-05-31,Group stage,Group,Chile,Spain,Czechoslovakia,Away,0,1,-1,0,0,Loss,0,12700
1950-0907,1950,1950-07-02,Group stage,Group,Brazil,Chile,United States,Home,5,2,3,0,0,Win,3,8501
1950-0907,1950,1950-07-02,Group stage,Group,Brazil,United States,Chile,Away,2,5,-3,0,0,Loss,0,8501
1950-0908,1950,1950-07-02,Group stage,Group,Brazil,Italy,Paraguay,Home,2,0,2,0,0,Win,3,25811
1950-0908,1950,1950-07-02,Group stage,Group,Brazil,Paraguay,Italy,Away,0,2,-2,0,0,Loss,0,25811
1950-0909,1950,1950-07-02,Group stage,Group,Brazil,Uruguay,Bolivia,Home,8,0,8,0,0,Win,3,5284
1950-0909,1950,1950-07-02,Group stage,Group,Brazil,Bolivia,Uruguay,Away,0,8,-8,0,0,Loss,0,5284
1962-0910,1962,1962-05-31,Group stage,Group,Chile,Soviet Union,Yugoslavia,Home,2,0,2,0,0,Win,3,9622
1962-0910,1962,1962-05-31,Group stage,Group,Chile,Yugoslavia,Soviet Union,Away,0,2,-2,0,0,Loss,0,9622
1962-0911,1962,1962-05-30,Group stage,Group,Chile,Chile,Switzerland,Home,3,1,2,0,0,Win,3,65006
1962-0911,1962,1962-05-30,Group stage,Group,Chile,Switzerland,Chile,Away,1,3,-2,0,0,Loss,0,65006
1962-0912,1962,1962-05-30,Group stage,Group,Chile,Uruguay,Colombia,Home,2,1,1,0,0,Win,3,7908
1962-0912,1962,1962-05-30,Group stage,Group,Chile,Colombia,Uruguay,Away,1,2,-1,0,0,Loss,0,7908
1962-0913,1962,1962-05-30,Group stage,Group,Chile,Brazil,Mexico,Home,2,0,2,0,0,Win,3,10484
1962-0913,1962,1962-05-30,Group stage,Group,Chile,Mexico,Brazil,Away,0,2,-2,0,0,Loss,0,10484
1962-0914,1962,1962-05-30,Group stage,Group,Chile,Argentina,Bulgaria,Home,1,0,1,0,0,Win,3,7134
1962-0914,1962,1962-05-30,Group stage,Group,Chile,Bulgaria,Argentina,Away,0,1,-1,0,0,Loss,0,7134
1958-0915,1958,1958-06-29,Final,Final,Sweden,Brazil,Sweden,Home,5,2,3,0,0,Win,3,49737
1958-0915,1958,1958-06-29,Final,Final,Sweden,Sweden,Brazil,Away,2,5,-3,0,0,Loss,0,49737
1958-0916,1958,1958-06-28,Third-place match,Placement,Sweden,France,West Germany,Home,6,3,3,0,0,Win,3,32483
1958-0916,1958,1958-06-28,Third-place match,Placement,Sweden,West Germany,France,Away,3,6,-3,0,0,Loss,0,32483
1958-0917,1958,1958-06-24,Semi-finals,Knockout,Sweden,Sweden,West Germany,Home,3,1,2,0,0,Win,3,49471
1958-0917,1958,1958-06-24,Semi-finals,Knockout,Sweden,West Germany,Sweden,Away,1,3,-2,0,0,Loss,0,49471
1934-0918,1934,1934-05-27,Round of 16,Knockout,Italy,Czechoslovakia,Romania,Home,2,1,1,0,0,Win,3,9000
1934-0918,1934,1934-05-27,Round of 16,Knockout,Italy,Romania,Czechoslovakia,Away,1,2,-1,0,0,Loss,0,9000
1934-0919,1934,1934-05-27,Round of 16,Knockout,Italy,Hungary,Egypt,Home,4,2,2,0,0,Win,3,9000
1934-0919,1934,1934-05-27,Round of 16,Knockout,Italy,Egypt,Hungary,Away,2,4,-2,0,0,Loss,0,9000
1934-0920,1934,1934-05-27,Round of 16,Knockout,Italy,Austria,France,Home,3,2,1,0,0,Win,3,16000
1934-0920,1934,1934-05-27,Round of 16,Knockout,Italy,France,Austria,Away,2,3,-1,0,0,Loss,0,16000
1934-0921,1934,1934-05-27,Round of 16,Knockout,Italy,Switzerland,Netherlands,Home,3,2,1,0,0,Win,3,33000
1934-0921,1934,1934-05-27,Round of 16,Knockout,Italy,Netherlands,Switzerland,Away,2,3,-1,0,0,Loss,0,33000
1970-0922,1970,1970-06-17,Semi-finals,Knockout,Mexico,Italy,West Germany,Home,4,3,1,0,0,Win,3,102444
1970-0922,1970,1970-06-17,Semi-finals,Knockout,Mexico,West Germany,Italy,Away,3,4,-1,0,0,Loss,0,102444
1970-0923,1970,1970-06-17,Semi-finals,Knockout,Mexico,Brazil,Uruguay,Home,3,1,2,0,0,Win,3,51261
1970-0923,1970,1970-06-17,Semi-finals,Knockout,Mexico,Uruguay,Brazil,Away,1,3,-2,0,0,Loss,0,51261
1970-0924,1970,1970-06-14,Quarter-finals,Knockout,Mexico,Brazil,Peru,Home,4,2,2,0,0,Win,3,54233
1970-0924,1970,1970-06-14,Quarter-finals,Knockout,Mexico,Peru,Brazil,Away,2,4,-2,0,0,Loss,0,54233
1970-0925,1970,1970-06-14,Quarter-finals,Knockout,Mexico,Italy,Mexico,Home,4,1,3,0,0,Win,3,26851
1970-0925,1970,1970-06-14,Quarter-finals,Knockout,Mexico,Mexico,Italy,Away,1,4,-3,0,0,Loss,0,26851
1970-0926,1970,1970-06-14,Quarter-finals,Knockout,Mexico,Uruguay,Soviet Union,Home,1,0,1,0,0,Win,3,26085
1970-0926,1970,1970-06-14,Quarter-finals,Knockout,Mexico,Soviet Union,Uruguay,Away,0,1,-1,0,0,Loss,0,26085
1970-0927,1970,1970-06-14,Quarter-finals,Knockout,Mexico,West Germany,England,Home,3,2,1,0,0,Win,3,23357
1970-0927,1970,1970-06-14,Quarter-finals,Knockout,Mexico,England,West Germany,Away,2,3,-1,0,0,Loss,0,23357
1970-0928,1970,1970-06-11,Group stage,Group,Mexico,Mexico,Belgium,Home,1,0,1,0,0,Win,3,108192
1970-0928,1970,1970-06-11,Group stage,Group,Mexico,Belgium,Mexico,Away,0,1,-1,0,0,Loss,0,108192
1970-0929,1970,1970-06-11,Group stage,Group,Mexico,Italy,Israel,Home,0,0,0,0,0,Draw,1,9890
1970-0929,1970,1970-06-11,Group stage,Group,Mexico,Israel,Italy,Away,0,0,0,0,0,Draw,1,9890
1970-0930,1970,1970-06-11,Group stage,Group,Mexico,Bulgaria,Morocco,Home,1,1,0,0,0,Draw,1,12299
1970-0930,1970,1970-06-11,Group stage,Group,Mexico,Morocco,Bulgaria,Away,1,1,0,0,0,Draw,1,12299
1970-0931,1970,1970-06-11,Group stage,Group,Mexico,England,Czechoslovakia,Home,1,0,1,0,0,Win,3,49292
1970-0931,1970,1970-06-11,Group stage,Group,Mexico,Czechoslovakia,England,Away,0,1,-1,0,0,Loss,0,49292
1970-0932,1970,1970-06-10,Group stage,Group,Mexico,West Germany,Peru,Home,3,1,2,0,0,Win,3,17875
1970-0932,1970,1970-06-10,Group stage,Group,Mexico,Peru,West Germany,Away,1,3,-2,0,0,Loss,0,17875
1970-0933,1970,1970-06-10,Group stage,Group,Mexico,Brazil,Romania,Home,3,2,1,0,0,Win,3,50804
1970-0933,1970,1970-06-10,Group stage,Group,Mexico,Romania,Brazil,Away,2,3,-1,0,0,Loss,0,50804
1970-0934,1970,1970-06-10,Group stage,Group,Mexico,Sweden,Uruguay,Home,1,0,1,0,0,Win,3,18163
1970-0934,1970,1970-06-10,Group stage,Group,Mexico,Uruguay,Sweden,Away,0,1,-1,0,0,Loss,0,18163
1970-0935,1970,1970-06-10,Group stage,Group,Mexico,Soviet Union,El Salvador,Home,2,0,2,0,0,Win,3,89979
1970-0935,1970,1970-06-10,Group stage,Group,Mexico,El Salvador,Soviet Union,Away,0,2,-2,0,0,Loss,0,89979
1970-0936,1970,1970-06-07,Group stage,Group,Mexico,Mexico,El Salvador,Home,4,0,4,0,0,Win,3,103058
1970-0936,1970,1970-06-07,Group stage,Group,Mexico,El Salvador,Mexico,Away,0,4,-4,0,0,Loss,0,103058
1970-0937,1970,1970-06-07,Group stage,Group,Mexico,Brazil,England,Home,1,0,1,0,0,Win,3,66843
1970-0937,1970,1970-06-07,Group stage,Group,Mexico,England,Brazil,Away,0,1,-1,0,0,Loss,0,66843
1934-0938,1934,1934-05-27,Round of 16,Knockout,Italy,Sweden,Argentina,Home,3,2,1,0,0,Win,3,14000
1934-0938,1934,1934-05-27,Round of 16,Knockout,Italy,Argentina,Sweden,Away,2,3,-1,0,0,Loss,0,14000
1934-0939,1934,1934-05-27,Round of 16,Knockout,Italy,Spain,Brazil,Home,3,1,2,0,0,Win,3,21000
1934-0939,1934,1934-05-27,Round of 16,Knockout,Italy,Brazil,Spain,Away,1,3,-2,0,0,Loss,0,21000
1934-0940,1934,1934-05-27,Round of 16,Knockout,Italy,Germany,Belgium,Home,5,2,3,0,0,Win,3,8000
1934-0940,1934,1934-05-27,Round of 16,Knockout,Italy,Belgium,Germany,Away,2,5,-3,0,0,Loss,0,8000
1934-0941,1934,1934-05-27,Round of 16,Knockout,Italy,Italy,United States,Home,7,1,6,0,0,Win,3,25000
1934-0941,1934,1934-05-27,Round of 16,Knockout,Italy,United States,Italy,Away,1,7,-6,0,0,Loss,0,25000
1930-0942,1930,1930-07-30,Final,Final,Uruguay,Uruguay,Argentina,Home,4,2,2,0,0,Win,3,68346
